Amount,Use Chip,Merchant City,Merchant State,MCC,Is Fraud?,Amount_Rupiah,date
81.22,Chip Transaction,La Verne,CA,5499,No,1340130.0,2016-07-17
138.61,Chip Transaction,La Verne,CA,5912,No,2287065.0,2016-07-18
12.06,Chip Transaction,Mira Loma,CA,5541,No,198990.0,2016-07-19
100.0,Chip Transaction,Mira Loma,CA,4829,No,1650000.0,2016-07-21
64.6,Chip Transaction,La Verne,CA,7538,No,1065900.0,2016-07-22
13.78,Chip Transaction,Westville,NJ,5814,No,227370.0,2016-07-29
80.45,Chip Transaction,Mira Loma,CA,5812,No,1327425.0,2016-08-04
64.06,Chip Transaction,La Verne,CA,7538,No,1056990.0,2016-08-06
188.35,Chip Transaction,La Verne,CA,5912,No,3107775.0,2016-08-06
35.81,Chip Transaction,La Verne,CA,5912,No,590865.0,2016-08-07
39.45,Online Transaction,ONLINE,Unknown,5193,No,650925.0,2016-08-14
68.0,Chip Transaction,Mira Loma,CA,5541,No,1122000.0,2016-08-14
36.89,Chip Transaction,Mira Loma,CA,5541,No,608685.0,2016-08-14
-68.0,Chip Transaction,Mira Loma,CA,5541,No,-1122000.0,2016-08-14
140.0,Chip Transaction,Mira Loma,CA,4829,No,2310000.0,2016-08-25
223.58,Chip Transaction,La Verne,CA,8021,No,3689070.0,2016-08-26
10.57,Chip Transaction,La Verne,CA,5814,No,174405.0,2016-08-28
157.24,Chip Transaction,Monterey Park,CA,5411,No,2594460.0,2016-08-29
32.62,Chip Transaction,La Verne,CA,5912,No,538230.0,2016-08-29
118.13,Chip Transaction,La Verne,CA,5300,No,1949145.0,2016-08-31
37.7,Chip Transaction,Monterey Park,CA,5411,No,622050.0,2016-08-31
23.45,Chip Transaction,Monterey Park,CA,5411,No,386925.0,2016-09-01
6.05,Online Transaction,ONLINE,Unknown,5815,No,99825.0,2016-09-04
60.05,Chip Transaction,La Verne,CA,5411,No,990825.0,2016-09-06
30.24,Chip Transaction,La Verne,CA,5411,No,498960.0,2016-09-07
36.21,Chip Transaction,La Verne,CA,5912,No,597465.0,2016-09-07
69.99,Chip Transaction,La Verne,CA,7538,No,1154835.0,2016-09-07
37.96,Chip Transaction,La Verne,CA,5912,No,626340.0,2016-09-09
11.0,Chip Transaction,Mira Loma,CA,5541,No,181500.0,2016-09-09
6.18,Online Transaction,ONLINE,Unknown,5815,No,101970.0,2016-09-13
44.37,Chip Transaction,La Verne,CA,5912,No,732105.0,2016-09-14
76.4,Chip Transaction,La Verne,CA,5814,No,1260600.0,2016-09-16
38.03,Chip Transaction,La Verne,CA,5912,No,627495.0,2016-09-21
39.61,Chip Transaction,Yorba Linda,CA,5912,No,653565.0,2016-09-24
130.67,Online Transaction,ONLINE,Unknown,5311,No,2156055.0,2016-10-01
37.47,Chip Transaction,La Verne,CA,5912,No,618255.0,2016-10-01
46.55,Chip Transaction,La Verne,CA,5912,No,768075.0,2016-10-05
70.31,Chip Transaction,Mira Loma,CA,5812,No,1160115.0,2016-10-05
129.34,Chip Transaction,La Verne,CA,5300,No,2134110.0,2016-10-12
12.44,Chip Transaction,Mira Loma,CA,5541,No,205260.0,2016-10-12
35.36,Chip Transaction,La Verne,CA,5912,No,583440.0,2016-10-17
130.1,Online Transaction,ONLINE,Unknown,4900,No,2146650.0,2016-10-17
37.98,Chip Transaction,Monterey Park,CA,5942,No,626670.0,2016-10-18
129.28,Chip Transaction,Mira Loma,CA,5541,No,2133120.0,2016-10-18
142.28,Chip Transaction,La Verne,CA,5300,No,2347620.0,2016-10-19
128.21,Chip Transaction,La Verne,CA,5300,No,2115465.0,2016-10-23
93.46,Chip Transaction,La Verne,CA,5912,No,1542090.0,2016-10-26
161.74,Online Transaction,ONLINE,Unknown,4900,No,2668710.0,2016-10-28
27.73,Chip Transaction,La Verne,CA,5411,No,457545.0,2016-11-01
108.58,Chip Transaction,Mira Loma,CA,5541,No,1791570.0,2016-11-03
137.78,Chip Transaction,La Verne,CA,5300,No,2273370.0,2016-11-04
29.68,Chip Transaction,La Verne,CA,5912,No,489720.0,2016-11-07
68.62,Chip Transaction,La Verne,CA,5211,No,1132230.0,2016-11-08
2.94,Swipe Transaction,La Verne,CA,5921,No,48510.0,2016-11-09
70.38,Chip Transaction,North Las Vegas,NV,5812,No,1161270.0,2016-11-10
55.32,Chip Transaction,Laughlin,NV,5411,No,912780.0,2016-11-13
39.12,Chip Transaction,Monterey Park,CA,5411,No,645480.0,2016-11-15
70.43,Chip Transaction,Spring Valley,CA,5311,No,1162095.0,2016-11-15
75.77,Chip Transaction,La Verne,CA,7538,No,1250205.0,2016-11-16
68.56,Chip Transaction,La Verne,CA,7538,No,1131240.0,2016-11-18
57.06,Chip Transaction,La Verne,CA,5211,No,941490.0,2016-11-20
52.6,Chip Transaction,La Verne,CA,5912,No,867900.0,2016-11-23
118.03,Chip Transaction,La Verne,CA,5912,No,1947495.0,2016-11-25
35.26,Online Transaction,ONLINE,Unknown,4900,No,581790.0,2016-11-25
139.58,Chip Transaction,La Verne,CA,5411,No,2303070.0,2016-12-01
5.23,Online Transaction,ONLINE,Unknown,5815,No,86295.0,2016-12-02
125.45,Chip Transaction,La Verne,CA,5300,No,2069925.0,2016-12-04
216.75,Chip Transaction,La Verne,CA,5300,No,3576375.0,2016-12-07
10.25,Chip Transaction,Holland,MI,5812,No,169125.0,2016-12-09
81.0,Chip Transaction,Holland,MI,5541,No,1336500.0,2016-12-10
-81.0,Chip Transaction,Holland,MI,5541,No,-1336500.0,2016-12-10
56.13,Chip Transaction,Holland,MI,5541,No,926145.0,2016-12-10
43.18,Chip Transaction,Monterey Park,CA,5411,No,712470.0,2016-12-15
24.48,Chip Transaction,La Verne,CA,5411,No,403920.0,2016-12-19
1.14,Chip Transaction,La Verne,CA,5499,No,18810.0,2016-12-20
48.32,Chip Transaction,Monterey Park,CA,5942,No,797280.0,2016-12-21
121.86,Chip Transaction,Mira Loma,CA,5541,No,2010690.0,2016-12-25
8.42,Chip Transaction,La Verne,CA,5310,No,138930.0,2016-12-25
100.58,Chip Transaction,Mira Loma,CA,5541,No,1659570.0,2016-12-27
40.06,Chip Transaction,Monterey Park,CA,5942,No,660990.0,2016-12-28
31.56,Chip Transaction,La Verne,CA,7230,No,520740.0,2016-12-28
13.11,Chip Transaction,La Verne,CA,5912,No,216315.0,2016-12-29
63.42,Chip Transaction,La Verne,CA,7538,No,1046430.0,2017-01-01
135.0,Online Transaction,ONLINE,Unknown,4900,No,2227500.0,2017-01-02
2.52,Chip Transaction,Mira Loma,CA,5541,No,41580.0,2017-01-02
42.71,Chip Transaction,La Verne,CA,5411,No,704715.0,2017-01-06
103.62,Chip Transaction,La Verne,CA,4900,No,1709730.0,2017-01-06
20.65,Chip Transaction,Monterey Park,CA,5411,No,340725.0,2017-01-13
35.84,Chip Transaction,Mira Loma,CA,4814,No,591360.0,2017-01-15
41.87,Online Transaction,ONLINE,Unknown,7349,No,690855.0,2017-01-15
1111.18,Online Transaction,ONLINE,Unknown,4722,No,18334470.0,2017-01-16
10.98,Chip Transaction,Colts Neck,NJ,5541,No,181170.0,2017-01-16
30.01,Chip Transaction,La Verne,CA,5813,No,495165.0,2017-01-19
0.71,Chip Transaction,La Verne,CA,5300,No,11715.0,2017-01-27
106.43,Chip Transaction,Lubbock,TX,5310,No,1756095.0,2017-01-28
18.25,Chip Transaction,Morton,TX,5310,No,301125.0,2017-01-28
36.99,Chip Transaction,La Verne,CA,5411,No,610335.0,2017-01-31
4.37,Online Transaction,ONLINE,Unknown,5815,No,72105.0,2017-02-01
46.92,Chip Transaction,Monterey Park,CA,5411,No,774180.0,2017-02-02
64.05,Chip Transaction,La Verne,CA,7538,No,1056825.0,2017-02-02
63.26,Chip Transaction,La Verne,CA,7538,No,1043790.0,2017-02-04
125.2,Chip Transaction,Elmira,NY,5300,No,2065800.0,2017-02-05
59.61,Chip Transaction,Elmira,NY,5300,No,983565.0,2017-02-06
45.82,Chip Transaction,La Verne,CA,5912,No,756030.0,2017-02-07
6.81,Chip Transaction,La Verne,CA,5300,No,112365.0,2017-02-07
56.03,Chip Transaction,La Verne,CA,5912,No,924495.0,2017-02-08
48.55,Chip Transaction,La Verne,CA,5411,No,801075.0,2017-02-08
45.5,Chip Transaction,La Verne,CA,5300,No,750750.0,2017-02-08
66.28,Chip Transaction,Monterey Park,CA,5970,No,1093620.0,2017-02-09
42.47,Chip Transaction,Monterey Park,CA,5942,No,700755.0,2017-02-12
130.73,Chip Transaction,La Verne,CA,5311,No,2157045.0,2017-02-15
44.64,Chip Transaction,La Verne,CA,5411,No,736560.0,2017-02-15
452.0,Chip Transaction,Shanghai,China,3640,No,7458000.0,2017-02-17
149.76,Chip Transaction,Shanghai,China,3640,No,2471040.0,2017-02-21
-452.0,Chip Transaction,Shanghai,China,3640,No,-7458000.0,2017-02-21
2.7,Chip Transaction,Mira Loma,CA,5541,No,44550.0,2017-02-24
35.55,Chip Transaction,Monterey Park,CA,5942,No,586575.0,2017-02-28
73.73,Chip Transaction,Monterey Park,CA,5411,No,1216545.0,2017-03-03
115.15,Chip Transaction,La Verne,CA,5411,No,1899975.0,2017-03-05
36.39,Chip Transaction,La Verne,CA,5411,No,600435.0,2017-03-08
121.64,Chip Transaction,La Verne,CA,5300,No,2007060.0,2017-03-09
46.57,Chip Transaction,La Verne,CA,5912,No,768405.0,2017-03-09
40.17,Chip Transaction,Monterey Park,CA,5411,No,662805.0,2017-03-15
83.0,Chip Transaction,La Verne,CA,5499,No,1369500.0,2017-03-17
-83.0,Chip Transaction,La Verne,CA,5499,No,-1369500.0,2017-03-17
64.72,Chip Transaction,La Verne,CA,5499,No,1067880.0,2017-03-17
96.88,Chip Transaction,Cancun,Mexico,5411,No,1598520.0,2017-03-22
8.82,Chip Transaction,Cancun,Mexico,5812,No,145530.0,2017-03-22
9.39,Chip Transaction,Cancun,Mexico,5812,No,154935.0,2017-03-25
125.76,Chip Transaction,Cancun,Mexico,5411,No,2075040.0,2017-03-29
78.72,Chip Transaction,Cancun,Mexico,5812,No,1298880.0,2017-03-29
37.54,Chip Transaction,Cancun,Mexico,5912,No,619410.0,2017-03-30
1.71,Chip Transaction,La Verne,CA,5499,No,28215.0,2017-04-03
41.49,Chip Transaction,Monterey Park,CA,5411,No,684585.0,2017-04-07
139.43,Chip Transaction,La Verne,CA,5300,No,2300595.0,2017-04-08
36.63,Chip Transaction,Monterey Park,CA,5942,No,604395.0,2017-04-09
154.64,Chip Transaction,La Verne,CA,5411,No,2551560.0,2017-04-11
71.14,Chip Transaction,Mira Loma,CA,5541,No,1173810.0,2017-04-14
-57.0,Chip Transaction,Mira Loma,CA,5541,No,-940500.0,2017-04-14
57.0,Chip Transaction,Mira Loma,CA,5541,No,940500.0,2017-04-14
34.28,Chip Transaction,La Verne,CA,5912,No,565620.0,2017-04-16
51.43,Chip Transaction,La Verne,CA,5912,No,848595.0,2017-04-17
29.22,Chip Transaction,Mira Loma,CA,4814,No,482130.0,2017-04-18
38.85,Online Transaction,ONLINE,Unknown,4900,No,641025.0,2017-04-18
112.44,Chip Transaction,La Verne,CA,5912,No,1855260.0,2017-04-20
68.07,Chip Transaction,Monterey Park,CA,5970,No,1123155.0,2017-04-20
7.08,Chip Transaction,La Verne,CA,5912,No,116820.0,2017-04-21
10.32,Chip Transaction,La Verne,CA,5814,No,170280.0,2017-04-22
137.23,Chip Transaction,La Verne,CA,5300,No,2264295.0,2017-04-26
79.87,Chip Transaction,Monterey Park,CA,5310,No,1317855.0,2017-04-27
68.21,Chip Transaction,La Verne,CA,5411,No,1125465.0,2017-04-29
74.31,Chip Transaction,La Verne,CA,7538,No,1226115.0,2017-05-02
70.44,Chip Transaction,La Verne,CA,5310,No,1162260.0,2017-05-02
242.01,Online Transaction,ONLINE,Unknown,4899,No,3993165.0,2017-05-02
30.75,Chip Transaction,La Verne,CA,5300,No,507375.0,2017-05-04
95.62,Chip Transaction,La Verne,CA,5300,No,1577730.0,2017-05-05
79.07,Chip Transaction,La Verne,CA,7538,No,1304655.0,2017-05-07
109.59,Online Transaction,ONLINE,Unknown,4900,No,1808235.0,2017-05-14
26.24,Chip Transaction,La Verne,CA,7230,No,432960.0,2017-05-15
35.24,Chip Transaction,La Verne,CA,5912,No,581460.0,2017-05-18
35.8,Chip Transaction,La Verne,CA,5912,No,590700.0,2017-05-20
23.63,Chip Transaction,Monterey Park,CA,5942,No,389895.0,2017-05-21
128.66,Chip Transaction,Monterey Park,CA,5411,No,2122890.0,2017-05-23
51.52,Chip Transaction,Diamond Bar,CA,5719,No,850080.0,2017-05-28
6.2,Online Transaction,ONLINE,Unknown,5815,No,102300.0,2017-05-29
6.08,Chip Transaction,Mira Loma,CA,5541,No,100320.0,2017-05-30
107.85,Chip Transaction,Mira Loma,CA,4814,No,1779525.0,2017-05-30
-56.0,Chip Transaction,Mira Loma,CA,5541,No,-924000.0,2017-05-31
56.0,Chip Transaction,Mira Loma,CA,5541,No,924000.0,2017-05-31
58.22,Chip Transaction,Mira Loma,CA,5541,No,960630.0,2017-05-31
3.94,Chip Transaction,La Verne,CA,5411,No,65010.0,2017-05-31
169.51,Chip Transaction,La Verne,CA,5411,No,2796915.0,2017-06-04
2.33,Chip Transaction,Monterey Park,CA,5651,No,38445.0,2017-06-04
41.57,Chip Transaction,Monterey Park,CA,5942,No,685905.0,2017-06-05
77.79,Chip Transaction,La Verne,CA,5814,No,1283535.0,2017-06-11
39.2,Chip Transaction,La Verne,CA,5912,No,646800.0,2017-06-14
178.83,Chip Transaction,Mira Loma,CA,5541,No,2950695.0,2017-06-18
42.82,Chip Transaction,La Verne,CA,5912,No,706530.0,2017-06-19
1.54,Chip Transaction,La Verne,CA,7542,No,25410.0,2017-06-23
3.53,Chip Transaction,La Verne,CA,5411,No,58245.0,2017-06-23
73.07,Chip Transaction,La Verne,CA,5300,No,1205655.0,2017-06-25
31.19,Chip Transaction,La Verne,CA,5300,No,514635.0,2017-06-25
115.26,Chip Transaction,Palo Alto,CA,5411,No,1901790.0,2017-06-26
71.55,Chip Transaction,Palo Alto,CA,5812,No,1180575.0,2017-06-27
120.28,Chip Transaction,Palo Alto,CA,5912,No,1984620.0,2017-06-29
40.84,Chip Transaction,San Francisco,CA,5411,No,673860.0,2017-07-02
80.62,Chip Transaction,Palo Alto,CA,5814,No,1330230.0,2017-07-05
113.25,Chip Transaction,Palo Alto,CA,5655,No,1868625.0,2017-07-07
10.32,Chip Transaction,Mira Loma,CA,5812,No,170280.0,2017-07-10
65.81,Chip Transaction,Westville,NJ,5814,No,1085865.0,2017-07-19
303.73,Online Transaction,ONLINE,Unknown,4899,No,5011545.0,2017-07-19
149.18,Chip Transaction,Williamstown,NJ,4814,No,2461470.0,2017-07-22
11.68,Chip Transaction,Westville,NJ,5541,No,192720.0,2017-07-24
58.27,Chip Transaction,Williamstown,NJ,7538,No,961455.0,2017-07-25
167.05,Chip Transaction,Monroeville,NJ,3359,No,2756325.0,2017-07-26
166.47,Chip Transaction,Audubon,NJ,3405,No,2746755.0,2017-07-26
-64.0,Chip Transaction,La Verne,CA,5499,No,-1056000.0,2017-07-29
64.0,Chip Transaction,La Verne,CA,5499,No,1056000.0,2017-07-29
71.4,Chip Transaction,La Verne,CA,5499,No,1178100.0,2017-07-29
6.44,Online Transaction,ONLINE,Unknown,5815,No,106260.0,2017-07-29
11.71,Chip Transaction,La Verne,CA,5411,No,193215.0,2017-07-30
90.46,Chip Transaction,La Verne,CA,5912,No,1492590.0,2017-07-31
115.49,Chip Transaction,La Verne,CA,5300,No,1905585.0,2017-07-31
38.51,Chip Transaction,La Verne,CA,5912,No,635415.0,2017-08-01
147.93,Online Transaction,ONLINE,Unknown,4900,No,2440845.0,2017-08-03
50.93,Chip Transaction,La Verne,CA,7538,No,840345.0,2017-08-05
71.75,Chip Transaction,Ontario,CA,5211,No,1183875.0,2017-08-05
32.0,Chip Transaction,La Verne,CA,5912,No,528000.0,2017-08-08
3.52,Swipe Transaction,La Verne,CA,5921,No,58080.0,2017-08-08
140.35,Chip Transaction,La Verne,CA,5411,No,2315775.0,2017-08-14
15.21,Swipe Transaction,La Verne,CA,5812,No,250965.0,2017-08-22
23.22,Chip Transaction,La Verne,CA,5912,No,383130.0,2017-08-23
6.15,Swipe Transaction,La Verne,CA,5812,No,101475.0,2017-08-23
32.23,Chip Transaction,La Verne,CA,5912,No,531795.0,2017-08-27
151.01,Chip Transaction,La Verne,CA,5411,No,2491665.0,2017-08-28
128.99,Chip Transaction,La Verne,CA,5411,No,2128335.0,2017-08-31
-63.0,Chip Transaction,Mira Loma,CA,5541,No,-1039500.0,2017-09-02
63.0,Chip Transaction,Mira Loma,CA,5541,No,1039500.0,2017-09-02
52.7,Chip Transaction,Mira Loma,CA,5541,No,869550.0,2017-09-02
74.24,Chip Transaction,La Verne,CA,5211,No,1224960.0,2017-09-02
27.82,Chip Transaction,Monterey Park,CA,5942,No,459030.0,2017-09-07
83.18,Chip Transaction,La Verne,CA,5411,No,1372470.0,2017-09-09
33.45,Chip Transaction,Monterey Park,CA,7832,No,551925.0,2017-09-11
119.43,Chip Transaction,La Verne,CA,5300,No,1970595.0,2017-09-16
33.04,Chip Transaction,Monterey Park,CA,5942,No,545160.0,2017-09-21
-66.0,Chip Transaction,Mira Loma,CA,5541,No,-1089000.0,2017-09-22
71.15,Chip Transaction,Mira Loma,CA,5541,No,1173975.0,2017-09-22
66.0,Chip Transaction,Mira Loma,CA,5541,No,1089000.0,2017-09-22
8.3,Chip Transaction,La Verne,CA,5411,No,136950.0,2017-09-24
118.21,Chip Transaction,La Verne,CA,5300,No,1950465.0,2017-09-29
37.22,Chip Transaction,La Verne,CA,5912,No,614130.0,2017-10-03
29.4,Chip Transaction,La Verne,CA,7538,No,485100.0,2017-10-03
14.22,Chip Transaction,Mira Loma,CA,5812,No,234630.0,2017-10-06
38.88,Chip Transaction,La Verne,CA,5411,No,641520.0,2017-10-08
36.07,Chip Transaction,La Verne,CA,5912,No,595155.0,2017-10-08
200.84,Chip Transaction,La Verne,CA,7996,No,3313860.0,2017-10-12
16.2,Online Transaction,ONLINE,Unknown,4814,No,267300.0,2017-10-13
144.0,Chip Transaction,La Verne,CA,5912,No,2376000.0,2017-10-16
78.37,Swipe Transaction,La Verne,CA,5812,No,1293105.0,2017-10-17
51.15,Chip Transaction,La Verne,CA,5912,No,843975.0,2017-10-19
72.83,Chip Transaction,La Verne,CA,5300,No,1201695.0,2017-10-20
138.85,Chip Transaction,La Verne,CA,5300,No,2291025.0,2017-10-22
44.7,Chip Transaction,La Verne,CA,5912,No,737550.0,2017-10-24
54.84,Chip Transaction,La Verne,CA,7538,No,904860.0,2017-10-26
32.99,Chip Transaction,Monterey Park,CA,5411,No,544335.0,2017-10-31
12.89,Chip Transaction,Monterey Park,CA,5411,No,212685.0,2017-10-31
-91.0,Chip Transaction,Mira Loma,CA,5541,No,-1501500.0,2017-10-31
91.0,Chip Transaction,Mira Loma,CA,5541,No,1501500.0,2017-10-31
67.59,Chip Transaction,Mira Loma,CA,5541,No,1115235.0,2017-10-31
6.43,Chip Transaction,Monterey Park,CA,5411,No,106095.0,2017-11-05
62.34,Chip Transaction,La Verne,CA,7538,No,1028610.0,2017-11-06
33.06,Chip Transaction,La Verne,CA,5912,No,545490.0,2017-11-07
77.74,Online Transaction,ONLINE,Unknown,4900,No,1282710.0,2017-11-07
59.01,Chip Transaction,Monterey Park,CA,5411,No,973665.0,2017-11-08
34.58,Chip Transaction,Ontario,CA,5211,No,570570.0,2017-11-09
32.2,Chip Transaction,La Verne,CA,5311,No,531300.0,2017-11-11
10.02,Chip Transaction,La Verne,CA,5814,No,165330.0,2017-11-11
58.21,Swipe Transaction,La Verne,CA,5812,No,960465.0,2017-11-14
119.14,Chip Transaction,La Verne,CA,5912,No,1965810.0,2017-11-15
25.24,Chip Transaction,Monterey Park,CA,5411,No,416460.0,2017-11-16
134.4,Online Transaction,ONLINE,Unknown,4900,No,2217600.0,2017-11-24
38.39,Chip Transaction,La Verne,CA,5912,No,633435.0,2017-11-26
151.0,Chip Transaction,Monterey Park,CA,5411,No,2491500.0,2017-11-27
37.48,Chip Transaction,Monterey Park,CA,5411,No,618420.0,2017-11-29
32.93,Chip Transaction,La Verne,CA,5912,No,543345.0,2017-11-30
29.73,Chip Transaction,Monterey Park,CA,5310,No,490545.0,2017-12-02
10.31,Chip Transaction,Mira Loma,CA,5812,No,170115.0,2017-12-02
81.63,Chip Transaction,La Verne,CA,5411,No,1346895.0,2017-12-03
119.55,Chip Transaction,Mira Loma,CA,5541,No,1972575.0,2017-12-04
150.99,Chip Transaction,La Verne,CA,5300,No,2491335.0,2017-12-06
113.86,Chip Transaction,La Verne,CA,5912,No,1878690.0,2017-12-08
57.02,Chip Transaction,Monterey Park,CA,5942,No,940830.0,2017-12-08
38.42,Chip Transaction,La Verne,CA,5912,No,633930.0,2017-12-09
36.03,Chip Transaction,Monterey Park,CA,5942,No,594495.0,2017-12-10
122.37,Chip Transaction,La Verne,CA,5912,No,2019105.0,2017-12-14
45.28,Chip Transaction,Monterey Park,CA,5411,No,747120.0,2017-12-14
63.46,Chip Transaction,Cabot,AR,5814,No,1047090.0,2017-12-16
8.95,Chip Transaction,Cabot,AR,5541,No,147675.0,2017-12-17
30.73,Chip Transaction,Monterey Park,CA,5411,No,507045.0,2017-12-19
51.92,Chip Transaction,La Verne,CA,5912,No,856680.0,2017-12-21
124.2,Chip Transaction,Diamond Bar,CA,5719,No,2049300.0,2017-12-22
6.17,Online Transaction,ONLINE,Unknown,5815,No,101805.0,2017-12-23
14.55,Chip Transaction,La Verne,CA,5411,No,240075.0,2017-12-24
29.0,Chip Transaction,La Verne,CA,5814,No,478500.0,2017-12-24
122.28,Chip Transaction,La Verne,CA,5300,No,2017620.0,2017-12-25
150.4,Online Transaction,ONLINE,Unknown,4900,No,2481600.0,2017-12-25
35.71,Chip Transaction,Monterey Park,CA,5942,No,589215.0,2017-12-26
131.16,Chip Transaction,Mira Loma,CA,5541,No,2164140.0,2017-12-27
37.07,Chip Transaction,Ontario,CA,5211,No,611655.0,2017-12-27
109.98,Chip Transaction,La Verne,CA,5912,No,1814670.0,2017-12-28
60.4,Chip Transaction,La Verne,CA,7538,No,996600.0,2017-12-29
145.71,Chip Transaction,La Verne,CA,5300,No,2404215.0,2017-12-31
29.84,Chip Transaction,La Verne,CA,4900,No,492360.0,2018-01-02
39.02,Chip Transaction,Monterey Park,CA,5942,No,643830.0,2018-01-03
30.54,Chip Transaction,La Verne,CA,5411,No,503910.0,2018-01-04
35.07,Chip Transaction,La Verne,CA,5411,No,578655.0,2018-01-05
70.03,Chip Transaction,Mira Loma,CA,4814,No,1155495.0,2018-01-14
152.21,Chip Transaction,La Verne,CA,4900,No,2511465.0,2018-01-18
36.24,Chip Transaction,La Verne,CA,5912,No,597960.0,2018-01-23
77.09,Chip Transaction,La Verne,CA,5814,No,1271985.0,2018-01-23
30.14,Chip Transaction,Monterey Park,CA,5942,No,497310.0,2018-01-27
149.16,Chip Transaction,La Verne,CA,5912,No,2461140.0,2018-01-28
169.85,Online Transaction,ONLINE,Unknown,4900,No,2802525.0,2018-01-28
66.0,Chip Transaction,Mira Loma,CA,5541,No,1089000.0,2018-01-30
-66.0,Chip Transaction,Mira Loma,CA,5541,No,-1089000.0,2018-01-30
44.2,Chip Transaction,Mira Loma,CA,5541,No,729300.0,2018-01-30
27.26,Chip Transaction,Monterey Park,CA,5411,No,449790.0,2018-01-31
27.5,Chip Transaction,Ontario,CA,5211,No,453750.0,2018-02-02
3.24,Chip Transaction,Mira Loma,CA,5541,No,53460.0,2018-02-02
68.02,Chip Transaction,La Verne,CA,5311,No,1122330.0,2018-02-03
145.54,Chip Transaction,La Verne,CA,5912,No,2401410.0,2018-02-05
106.51,Chip Transaction,La Verne,CA,5300,No,1757415.0,2018-02-06
33.21,Chip Transaction,La Verne,CA,7538,No,547965.0,2018-02-09
68.24,Chip Transaction,La Verne,CA,7538,No,1125960.0,2018-02-12
129.0,Chip Transaction,Mira Loma,CA,5541,No,2128500.0,2018-02-18
145.83,Chip Transaction,La Verne,CA,5300,No,2406195.0,2018-02-19
54.91,Chip Transaction,La Verne,CA,5300,No,906015.0,2018-02-23
10.22,Chip Transaction,La Verne,CA,5814,No,168630.0,2018-02-23
116.5,Online Transaction,ONLINE,Unknown,5311,No,1922250.0,2018-02-27
126.79,Chip Transaction,Monterey Park,CA,5411,No,2092035.0,2018-02-28
29.31,Swipe Transaction,Mira Loma,CA,7832,No,483615.0,2018-03-01
50.05,Chip Transaction,La Verne,CA,7538,No,825825.0,2018-03-04
33.21,Chip Transaction,Monterey Park,CA,5411,No,547965.0,2018-03-07
50.72,Chip Transaction,Monterey Park,CA,5942,No,836880.0,2018-03-08
45.97,Chip Transaction,La Verne,CA,5411,No,758505.0,2018-03-10
33.36,Chip Transaction,La Verne,CA,5912,No,550440.0,2018-03-11
7.27,Swipe Transaction,La Verne,CA,5812,No,119955.0,2018-03-13
116.3,Chip Transaction,La Verne,CA,5311,No,1918950.0,2018-03-14
38.48,Chip Transaction,Mira Loma,CA,5541,No,634920.0,2018-03-20
53.0,Chip Transaction,Mira Loma,CA,5541,No,874500.0,2018-03-20
-53.0,Chip Transaction,Mira Loma,CA,5541,No,-874500.0,2018-03-20
